Trigger.started,Trigger.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,118.876,119.36,1,1,0.473,,16,9,169,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,119.361,119.96,2,1,0.595,,17,0,170,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,119.961,120.427,3,1,0.462,,17,1,171,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,120.427,120.91,2,1,0.478,,17,2,172,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,120.911,121.394,3,1,0.471,,17,3,173,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,121.394,121.944,1,1,0.542,,17,4,174,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,121.944,122.394,1,1,0.444,,17,5,175,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,122.394,122.927,3,1,0.522,,17,6,176,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,122.927,123.377,2,1,0.438,,17,7,177,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,123.377,123.877,4,1,0.487,,17,8,178,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,123.877,124.344,1,1,0.46,,17,9,179,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,124.344,124.827,2,1,0.474,,18,0,180,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,124.827,125.327,3,1,0.487,,18,1,181,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,125.327,126.027,2,1,0.688,,18,2,182,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,126.027,126.477,3,1,0.438,,18,3,183,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,126.477,126.961,1,1,0.472,,18,4,184,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,126.961,127.51,1,1,0.539,,18,5,185,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,127.511,128.06,3,1,0.537,,18,6,186,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,128.061,128.494,2,1,0.426,,18,7,187,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,128.494,128.994,4,1,0.496,,18,8,188,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,128.994,129.56,1,1,0.558,,18,9,189,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,129.56,130.027,2,1,0.463,,19,0,190,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,130.027,130.477,3,1,0.438,,19,1,191,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,130.477,131.094,2,1,0.605,,19,2,192,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,131.094,131.544,3,1,0.438,,19,3,193,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,131.544,132.044,1,1,0.487,,19,4,194,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,132.044,132.544,1,1,0.49,,19,5,195,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,132.544,133.009,3,1,0.461,,19,6,196,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,Psych 279,2023-09-27_15h43.29.813,Motor_Task,2023.2.2,MacIntel,62.5,133.01,133.46,2,1,0.438,,19,7,197,7,1,8,M,,2,,,,,,,
